id,  First Name  , Last Name,email,age,salary,hire_date,is_active,department,score,notes,country,phone
979,Laura, Martin ,laura.martin@example.com,47,85260.55,2023-06-12,true,Legal,3.1,Remote worker,UK,  
2434,  Marco  , Wright ,marco.wright@example.com,29,62348.28,2023-01-10,yes,Finance,9.4,  ,UK,
324,Eve,Garcia,eve.garcia@example.com,34,105842.53,2018-01-09,no,Operations,2.1,,Italy,+39 335-3290115
1104,  Carol  ,Thomas,  carol@example.com ,37,30821.23,2020-08-06,no,Finance,5.4,Senior engineer,Germany,  
1077,Karl, Clark ,karl.clark@example.com,51,46294.17,2020-07-03,false,IT,3.4,,Italy,+39 382-8127267
546,Frank,Wright,frank.wright@example.com,31,--,2016-02-14,TRUE,Operations,5.1,On probation,Germany,N/A
1232,Rita,Jones,rita.jones@example.com,30,108943.33,2019-11-06,true,Sales,7.5,  ,Germany,
848,  Judy  ,Smith,judy.smith@example.com,54,136480.61,2021-05-21,1,HR,9.6,,USA,N/A
2794,Paolo,Scott,paolo.scott@example.com,37,,2022-06-02,No,Sales,5.0,  Top talent  ,,
1330,Judy,Martin,judy.martin@example.com,28,146193.7,2015-01-19,0,IT,8.4,Good performer,  ,  
1259,Paolo,Jackson,paolo.jackson@example.com,39,75356.47,2023-04-15,false,Operations,7.2,  ,France,+39 319-6999500
1832,Rita,Martin,rita.martin@example.com,52,39859.71,2024-01-12,true,Marketing,5.5,  Top talent  ,Italy,
665,Uma, Thomas ,not-an-email,24,46888.3,2017-10-16,yes,Engineering,2.2,Senior engineer,UK,+39 388-8882149
2483,Karl, Martin ,not-an-email,48,115053.96,2022-03-11,TRUE,Sales,9.6,  ,France,N/A
1183,Quinn,Miller,quinn.miller@example.com,25,92790.88,not-a-date,TRUE,HR,1.9,,France,
798,Alice,Robinson,,36,34865.3,2024-03-18,No,HR,4.6,Remote worker,Italy,  
2530,  Rita  ,King,rita.king@example.com,40,115351.3,TBD,1,HR,5.0,  ,  ,N/A
2979,  Mike  ,Davis,mike.davis@example.com,39,94915.44,2024-11-10,1,Operations,2.4,  ,UK,N/A
2634,  Zoe  , Jackson ,zoe.jackson@example.com,54,38943.81,2019-05-10,no,Engineering,9.3,  Needs improvement  ,UK,
403,  Marco  ,Miller,marco.miller@example.com,23,98639.38,TBD,TRUE,Marketing,6.8,  Needs improvement  ,France,
1989,Heidi,Garcia,heidi.garcia@example.com,44,121862.1,2018-12-26,No,Finance,9.8,  ,UK,  
1137,  Alice  , Robinson ,alice.robinson@example.com,56,82181.89,2024-02-25,true,Legal,7.7,On probation,,+39 302-3846190
802,Zoe,Wilson,zoe.wilson@example.com,,143392.89,2023-02-18,true,Marketing,9.9,Senior engineer,UK,
1275,Grace,Brown,grace.brown@example.com,30,147505.46,2018-03-15,Yes,HR,6.3,  ,  ,N/A
1935,Sara, Taylor ,sara.taylor@example.com,32,33890.43,2015-09-10,false,Finance,1.8,  ,UK,+39 332-7580973
1865,  Marco  ,Thomas,marco.thomas@example.com,53,127343.72,2017-05-21,Yes,Engineering,7.3,,Italy,+39 325-5507497
8,Frank,Clark,frank.clark@example.com,55,140219.22,2021-09-19,FALSE,IT,1.2,On probation,Germany,
1288,Frank,Garcia,frank.garcia@example.com,62,N/A,2020-02-10,yes,Legal,4.6,On probation,,N/A
935,Paolo,Allen,paolo.allen@example.com,45,61398.33,TBD,true,HR,8.4,On probation,USA,  
1644,  Dave  ,Taylor,dave.taylor@example.com,44,91606.27,2015-01-20,0,Marketing,2.0,  ,Germany,  
1619,Grace,Jones,,30,123113.9,2017-06-22,yes,Sales,6.0,  Top talent  ,Italy,N/A
2509,Sam,King,sam.king@example.com,35,49558.01,2018-03-04,true,Operations,9.0,  Top talent  ,Germany,
611,  Bob  , Hall ,bob.hall@example.com,39,107000.89,2019-06-20,true,Finance,3.5,Good performer,Italy,  
1412,Dave,Garcia,dave.garcia@example.com,41,63592.85,2019-01-03,No,IT,9.0,Senior engineer,,
90127,Short,Row
2479,Oscar, Walker ,oscar.walker@example.com,28,104156.24,2023-12-05,TRUE,IT,5.6,Good performer,USA,
2975,Paolo,Allen,,62,104180.02,2020-07-09,TRUE,Finance,2.5,Senior engineer,Spain,
1291,Judy,Smith,  judy@example.com ,56,63326.16,2018-08-31,yes,HR,4.2,,Germany,N/A
1969,Laura,Hall,laura.hall@example.com,34,109955.36,2016-03-16,no,Sales,7.4,On probation,UK,N/A
2956,Alice,Garcia,alice.garcia@example.com,62,49423.96,2017-12-03,yes,Engineering,1.4,On probation,Italy,+39 323-5929186
1822,Eve, Brown ,eve.brown@example.com,24,79363.02,2015-09-29,true,Engineering,3.6,Remote worker,Italy,N/A
2715,Mike,Jackson,mike.jackson@example.com,33,119133.35,2017-10-18,FALSE,Engineering,,,France,
1736,Frank,Wright,frank.wright@example.com,51,33479.2,2019-07-11,0,IT,4.0,  Top talent  ,Italy,+39 361-2429359
811,Heidi, Davis ,heidi.davis@example.com,,57702.68,2017-10-20,true,Marketing,7.2,Senior engineer,France,+39 335-2889341
410,Karl,Thomas,karl.thomas@example.com,35,85175.92,2021-09-21,FALSE,Engineering,9.2,Senior engineer,Italy,+39 377-8994829
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
2710,  Alice  ,Hall,alice.hall@example.com,65,54841.97,2019-02-12,FALSE,IT,5.8,  ,Spain,N/A
2089,Marco,Harris,marco.harris@example.com,48,33267.03,TBD,1,IT,5.5,On probation,Spain,N/A
1924,Zoe,Allen,zoe.allen@example.com,44,45704.49,2017-09-09,1,Marketing,6.0,n/a,,  
1268,Oscar,Hall,oscar.hall@example.com,64,86826.41,2024-09-21,no,Finance,7.0,n/a,Spain,
655,Paolo,Young,paolo.young@example.com,53,59981.54,2021-10-21,1,Legal,1.5,Good performer,Spain,  
736,  Pam  ,Harris,pam.harris@example.com,56,37458.05,2019-09-02,Yes,Sales,5.9,  Needs improvement  ,France,+39 357-3668591
827,Victor,Young,victor.young@example.com,23,133546.29,2023-02-09,true,Marketing,3.9,,USA,  
1328,Mike, Harris ,mike.harris@example.com,,47043.15,2020-04-01,No,Operations,6.0,  Needs improvement  ,Spain,  
2307,  Bob  ,Hall,bob.hall@example.com,,43971.33,2022-12-17,Yes,Finance,5.0,Senior engineer,France,  
90020,Short,Row
491,Laura,Jackson,laura.jackson@example.com,50,105583.76,2016-04-25,Yes,Marketing,5.3,n/a,Italy,
306,  Carol  ,Davis,carol.davis@example.com,60,142073.02,2016-09-23,No,Legal,7.9,,  ,
1692,Sara,Brown,sara.brown@example.com,64,117583.78,2024-09-06,no,HR,2.8,Senior engineer,Spain,  
804,  Victor  ,Jackson,victor.jackson@example.com,63,70647.07,2023-05-29,true,Operations,8.8,  Needs improvement  ,UK,+39 312-9732778
2659,Grace,Taylor,grace.taylor@example.com,32,85870.8,2023-05-16,1,HR,6.7,Senior engineer,  ,
352,  Dave  ,Taylor,dave.taylor@example.com,53,89672.85,2022-01-17,yes,Engineering,1.9,Good performer,USA,
527,Carol, Davis ,carol.davis@example.com,62,32776.9,2021-07-01,false,Marketing,5.1,,USA,N/A
43,Pam,Jackson,pam.jackson@example.com,48,69997.01,2022-07-07,false,Sales,4.0,  Top talent  ,Germany,+39 384-7718473
1418,Oscar,Scott,oscar.scott@example.com,39,78215.16,2015-11-10,TRUE,Finance,5.2,Remote worker,USA,  
1505,  Zoe  ,Anderson,zoe.anderson@example.com,32,48949.76,2021-01-15,no,Operations,6.5,Remote worker,  ,N/A
674,Laura,Miller,laura.miller@example.com,28,111647.63,2022-02-13,1,HR,8.6,Senior engineer,,+39 325-5671135
1881,Alice,Wilson,alice.wilson@example.com,56,144612.9,2020-02-04,yes,Marketing,9.2,  Needs improvement  ,Spain,+39 381-2262175
1571,  Oscar  ,Taylor,oscar.taylor@example.com,42,122046.52,2022-08-28,false,Marketing,10.0,Good performer,Spain,+39 367-8797291
2698,Pam,Allen,pam.allen@example.com,55,145459.11,2019-05-27,0,Legal,5.9,,Germany,+39 318-1297632
109,Yara,Clark,yara.clark@example.com,64,129072.42,2023-07-18,no,Marketing,5.7,n/a,Spain,+39 309-2882551
500,Dave, Martinez ,dave.martinez@example.com,32,148892.17,2017-07-08,false,Finance,4.2,,Spain,+39 315-7048077
1360,Luca,Wright,luca.wright@example.com,43,52570.88,2023-12-11,false,Marketing,2.3,On probation,Italy,  
2561,Sara,King,not-an-email,48,107856.58,2019-01-17,FALSE,Marketing,9.5,,,  
201,Dave,Martinez,dave.martinez@example.com,63,32132.3,2019-07-11,Yes,Engineering,6.0,Good performer,USA,
371,Frank,Martin,frank.martin@example.com,31,33452.77,2017-12-08,no,IT,9.2,On probation,  ,  
2036,Laura,Martinez,laura.martinez@example.com,22,73700.41,2016-10-02,1,Operations,1.3,Remote worker,  ,+39 334-5853544
2810,Eve,Smith,not-an-email,59,"50,000",2015-02-01,TRUE,Finance,9.6,  Top talent  ,UK,+39 324-2145416
1193,  Alice  ,Lewis,alice.lewis@example.com,37,137071.29,2023-12-26,true,Finance,3.9,  ,USA,+39 369-5635400
2824,  Carol  ,King,carol.king@example.com,24,133833.31,2021-08-29,FALSE,Finance,9.6,Remote worker,,  
413,Sam,Robinson,sam.robinson@example.com,53,50457.25,2017-03-04,1,Sales,,Senior engineer,USA,
1162,Rita, Scott ,rita.scott@example.com,26,74129.16,2018-05-01,false,Operations,8.3,,Italy,  
851,Yara,Jackson,yara.jackson@example.com,56,111186.5,2019-11-14,TRUE,Marketing,8.1,Remote worker,,+39 344-7827067
1697,Nina,Miller,,42,131756.64,2022-07-25,0,Finance,5.1,Remote worker,USA,
1849,  Alice  ,Wright,alice.wright@example.com,,63212.75,2015-06-15,TRUE,Legal,,On probation,USA,  
1416,Zoe, Thomas ,zoe.thomas@example.com,,108867.01,2019-02-05,no,Operations,9.6,,UK,+39 352-8211473
1886,Karl,Thomas,karl.thomas@example.com,41,96889.95,2016-03-13,TRUE,IT,9.4,Senior engineer,,+39 352-8180492
2600,Uma,Miller,uma.miller@example.com,23,106727.78,2016-10-08,yes,Operations,2.6,Senior engineer,France,
2330,Sara,Allen,sara.allen@example.com,32,57743.87,2015-08-01,Yes,IT,6.0,  Needs improvement  ,Germany,+39 349-9241188
2207,Carol, Miller ,carol.miller@example.com,64,122904.99,2018-11-02,Yes,Sales,1.5,,,+39 312-1244233
761,Heidi,King,heidi.king@example.com,30,87523.9,2023-11-12,0,Legal,6.8,Senior engineer,France,N/A
2374,Yara,Wright,yara.wright@example.com,34,31372.35,n/a,false,Legal,1.7,n/a,France,N/A
1665,Mike, Moore ,mike.moore@example.com,43,40384.96,2020-10-10,FALSE,Sales,6.8,  ,  ,N/A
1724,Yara,Wilson,yara.wilson@example.com,51,51744.51,2018-06-05,no,Sales,1.5,n/a,,
843,  Marco  ,Smith,marco.smith@example.com,24,143261.75,2024-10-23,true,HR,4.3,Remote worker,USA,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
2802,Marco,Allen,,43,112217.24,2024-05-29,false,Operations,5.7,  Needs improvement  ,Italy,  
1707,Rita,Wright,rita.wright@example.com,33,96424.63,2022/12/31,true,HR,3.3,On probation,France,
650,Judy,Hall,not-an-email,50,43376.41,2023-06-27,yes,IT,1.1,n/a,  ,
570,Karl,Jackson,karl.jackson@example.com,60,108625.07,2017-09-27,TRUE,Sales,6.5,  Top talent  ,USA,+39 384-2288554
918,Uma, Miller ,,35,115768.17,2016-03-18,no,HR,5.3,Remote worker,Italy,
2427,Dave, Martinez ,dave.martinez@example.com,30,107954.49,2022-07-01,Yes,Operations,1.4,  ,Spain,+39 321-7517276
2970,Rita,Wright,rita.wright@example.com,30,59895.25,2020-10-20,yes,Engineering,9.6,Good performer,Italy,  
1,Uma,Brown,,,118986.06,2017-09-30,no,Sales,7.6,n/a,USA,+39 375-8078673
1406,Grace,Anderson,grace.anderson@example.com,35,146358.81,2019-02-16,1,Legal,6.2,On probation,Italy,+39 335-6439259
1270,Marco,Lewis,marco.lewis@example.com,45,49110.47,2024-11-05,No,Finance,9.3,Remote worker,,
2313,Bob,Wright,bob.wright@example.com,44,$50000,2024-08-08,no,Engineering,8.7,On probation,France,  
1169,Judy,Miller,judy.miller@example.com,23,54749.62,2022-10-19,1,HR,9.8,  Needs improvement  ,France,+39 341-6074887
1477,Heidi,Thomas,heidi.thomas@example.com,60,84455.49,2020-07-11,No,Marketing,8.7,Good performer,France,  
2070,Heidi,Lewis,heidi.lewis@example.com,24,99968.22,2015-09-18,1,Operations,4.5,Remote worker,France,  
1670,  Pam  ,Martin,pam.martin@example.com,58,109047.01,2021-01-22,true,Legal,3.7,On probation,Germany,+39 338-3417252
2963,Zoe,Taylor,zoe.taylor@example.com,58,110033.72,2015-10-04,TRUE,Marketing,1.5,  Needs improvement  ,UK,  
879,Uma,Moore,uma.moore@example.com,26,145015.36,2016-06-21,false,Operations,8.8,  Needs improvement  ,France,N/A
1443,  Carol  ,Young,carol.young@example.com,62,64935.91,2020-11-26,Yes,Sales,4.9,On probation,USA,  
2882,Rita,Anderson,rita.anderson@example.com,56,119107.56,2020-06-21,false,Marketing,7.3,Senior engineer,Germany,N/A
277,Oscar,Garcia,oscar.garcia@example.com,24,135333.59,2017-10-03,0,Legal,9.9,Good performer,,
 , , , , , , , , , , , , 
2397,Zoe,Moore,zoe.moore@example.com,41,42946.06,2019-10-03,FALSE,Finance,4.7,  ,USA,+39 313-2832300
1578,Mike,Martinez,mike.martinez@example.com,55,67131.6,2024-03-28,no,Finance,7.1,  Top talent  ,France,+39 307-8429903
2073,Carol,Miller,carol.miller@example.com,59,140392.03,2019-04-23,1,Marketing,3.9,n/a,UK,+39 361-1158805
2639,Ivan,Moore,ivan.moore@example.com,52,39972.79,2024-06-10,Yes,Engineering,7.3,,Germany,  
1700,Sara,Jackson,sara.jackson@example.com,,144221.46,2017-04-24,false,Sales,3.9,  ,UK,
931,Yara,Taylor,yara.taylor@example.com,25,33772.26,2019-10-25,TRUE,Finance,6.9,  ,  ,
949,Wendy,Lewis,wendy.lewis@example.com,23,142571.63,2015-07-23,false,Legal,3.0,On probation,,  
724,Xavier, Allen ,xavier.allen@example.com,27,68207.77,2023-08-26,FALSE,Marketing,6.1,On probation,  ,N/A
1590,Paolo,Davis,paolo.davis@example.com,25,78027.52,2016-09-09,yes,Engineering,9.6,Senior engineer,,N/A
659,Zoe,Robinson,zoe.robinson@example.com,27,98871.03,2020-04-02,1,HR,7.8,Remote worker,Germany,
246,  Rita  , Jones ,rita.jones@example.com,23,122512.04,2020-11-16,false,Marketing,3.4,Senior engineer,USA,N/A
2370,Quinn,Garcia,quinn.garcia@example.com,43,36414.55,2021-07-02,0,Engineering,7.0,Good performer,  ,+39 343-3128585
596,Tina,Walker,tina.walker@example.com,43,45505.84,2021-01-19,true,Engineering,8.2,  Needs improvement  ,Spain,+39 345-2064762
2496,  Quinn  , Miller ,quinn.miller@example.com,33,143835.8,2021-04-01,false,Operations,1.8,  Needs improvement  ,Italy,  
 , , , , , , , , , , , , 
711,Grace,Thomas,grace.thomas@example.com,57,136790.96,2022-05-25,Yes,Legal,2.6,  Top talent  ,Italy,  
2545,  Bob  ,Taylor,bob.taylor@example.com,29,141152.08,2022-12-30,yes,Legal,1.9,On probation,Spain,
,,,,,,,,,,,,
346,  Bob  ,Wilson,bob.wilson@example.com,28,33935.13,2022-05-26,0,Engineering,5.2,  ,Italy,+39 308-6060776
121,Carol,Young,,31,31096.98,,No,Operations,1.5,,  ,+39 384-9184838
2057,  Oscar  ,Thomas,oscar.thomas@example.com,62,113033.33,2021-08-04,0,HR,4.3,n/a,Germany,+39 357-8965888
507,Quinn,Anderson,quinn.anderson@example.com,36,80840.43,2016-10-04,TRUE,Marketing,5.7,Senior engineer,France,
 , , , , , , , , , , , , 
1901,Eve,Thomas,eve.thomas@example.com,50,118129.03,2016-10-12,No,HR,6.7,  ,,  
534,  Nina  , Allen ,nina.allen@example.com,49,68134.0,2018-08-04,no,HR,1.4,  Top talent  ,  ,  
2276,Nina,White,nina.white@example.com,50,71705.89,2021-04-06,1,Legal,2.6,Senior engineer,Germany,  
444,  Tina  ,Lewis,tina.lewis@example.com,50,75884.57,2022-03-08,no,Engineering,3.1,,USA,  
476,  Marco  ,Anderson,marco.anderson@example.com,57,62526.48,,true,Sales,3.9,Remote worker,UK,  
195,Xavier, King ,xavier.king@example.com,28,138573.53,2022-03-24,no,IT,9.9,  ,Germany,+39 359-1840206
2805,Alice,Hall,alice.hall@example.com,38,86918.52,2015-01-07,0,Engineering,2.7,n/a,UK,+39 312-4616682
584,Ivan,Wright,ivan.wright@example.com,57,115365.82,2020-04-08,false,Sales,8.8,Remote worker,Italy,+39 388-3800715
2816,Bob, Moore ,bob.moore@example.com,53,141876.55,2024-10-23,Yes,Operations,6.0,,Italy,+39 313-6100924
2237,Nina,Martin,,40,132642.27,2022-02-20,true,Legal,1.7,,Italy,+39 372-2402366
833,Quinn,Lewis,quinn.lewis@example.com,63,110339.42,2023-03-12,TRUE,Legal,3.7,Good performer,France,N/A
1515,Uma,Martin,uma.martin@example.com,60,83447.11,2024-11-02,false,Finance,2.7,,,+39 303-9475621
607,  Dave  , King ,dave.king@example.com,35,abc,2017-12-12,1,Marketing,2.1,n/a,,  
1942,Zoe,Lewis,zoe.lewis@example.com,62,36165.42,2022-05-26,No,Operations,8.0,Senior engineer,  ,N/A
1544,Dave,Harris,dave.harris@example.com,30,70680.14,2019-05-30,1,HR,9.4,On probation,Germany,  
1922,  Rita  ,Taylor,rita.taylor@example.com,55,97683.41,2020-04-26,no,Operations,7.4,  Top talent  ,UK,
1337,  Sara  ,White,sara.white@example.com,60,52426.93,2018-03-07,1,Legal,5.2,  Needs improvement  ,Germany,  
187,  Carol  ,Moore,carol.moore@example.com,44,56799.35,2024-10-09,TRUE,Legal,8.1,On probation,Spain,  
,,,,,,,,,,,,
1746,  Yara  ,Robinson,yara.robinson@example.com,30,82390.89,2018-01-29,yes,Operations,8.8,  Needs improvement  ,Spain,N/A
1815,Judy,Brown,judy.brown@example.com,59,79616.46,2022-05-25,FALSE,Marketing,9.3,  Needs improvement  ,Italy,  
1174,Alice,Garcia,not-an-email,31,91960.82,2022-05-26,1,Operations,9.6,Senior engineer,  ,+39 380-5623969
1201,  Bob  ,Thomas,bob.thomas@example.com,25,77204.49,2015-06-20,Yes,Legal,3.1,Good performer,Spain,+39 305-3168718
2425,Eve,Robinson,eve.robinson@example.com,26,$50000,2019-04-07,true,IT,4.5,  ,Germany,N/A
1185,Eve,Jones,not-an-email,59,103547.71,2019-11-16,FALSE,Legal,3.7,Senior engineer,Germany,
546,Frank,Wright,frank.wright@example.com,31,--,2016-02-14,TRUE,Operations,5.1,On probation,Germany,N/A
1500,  Zoe  ,Martinez,zoe.martinez@example.com,50,58276.13,2022-03-30,Yes,IT,5.3,  ,Germany,
462,Dave, Lewis ,dave.lewis@example.com,45,45290.1,2018-07-07,Yes,Engineering,3.8,,France,N/A
971,Paolo,Robinson,paolo.robinson@example.com,29,92670.48,2020-06-25,true,Operations,6.1,Remote worker,USA,  
2867,Grace,Brown,grace.brown@example.com,38,99390.4,2016-07-05,0,Legal,9.9,  Needs improvement  ,,N/A
2864,Oscar,Moore,oscar.moore@example.com,36,130916.36,2020-06-18,true,Marketing,1.4,On probation,France,N/A
1616,Zoe,King,zoe.king@example.com,32,55152.98,2016-10-14,true,HR,8.8,Remote worker,,  
1296,  Sam  , Anderson ,sam.anderson@example.com,23,95367.75,2018-02-13,yes,Engineering,,,,N/A
2697,Oscar, Walker ,,40,80008.38,2022-04-05,1,Engineering,9.4,,UK,+39 328-6945016
191,  Xavier  ,Robinson,xavier.robinson@example.com,60,92894.12,2019-11-12,yes,Operations,10.0,  Top talent  ,Spain,
668,  Sara  ,Clark,sara.clark@example.com,50,46128.65,2021-10-06,true,Finance,5.3,  ,UK,+39 341-7133460
2502,Sam, Lewis ,sam.lewis@example.com,35,90316.74,2016-07-04,false,Marketing,2.2,Good performer,France,
2379,Pam,Robinson,pam.robinson@example.com,40,94792.08,,Yes,Operations,2.5,Good performer,Italy,
1726,Nina,Robinson,nina.robinson@example.com,43,78756.11,2021-03-10,0,Legal,7.8,Good performer,Spain,
726,Nina, Scott ,nina.scott@example.com,64,TBD,2016-09-10,1,Sales,3.0,Good performer,,N/A
1033,Marco, Martin ,marco.martin@example.com,56,--,2020-08-07,Yes,Finance,9.0,  Needs improvement  ,USA,N/A
2160,Grace,Smith,,48,41702.71,2021-01-14,1,Sales,8.9,Good performer,Germany,
683,Marco,Martinez,marco.martinez@example.com,27,70051.59,2021-11-29,0,HR,3.8,  ,USA,  
1350,  Bob  ,Smith,bob.smith@example.com,60,52036.28,2018-01-09,1,Sales,,  Top talent  ,  ,+39 344-8768782
2214,Karl,Hall,karl.hall@example.com,25,137652.67,2016-04-29,1,Operations,9.2,On probation,Germany,+39 361-4519036
508,  Uma  ,Hall,uma.hall@example.com,47,129270.44,2016-11-06,true,Operations,6.8,,Germany,+39 313-2751542
2230,Uma,Wright,uma.wright@example.com,43,114724.65,2024-06-06,no,IT,2.0,Remote worker,  ,+39 302-5820616
1793,Heidi,Robinson,heidi.robinson@example.com,26,38245.16,2018-09-15,No,Operations,1.3,,UK,+39 358-3649476
2436,Pam, Martin ,pam.martin@example.com,33,100605.98,2023-04-05,0,Finance,4.7,  Top talent  ,,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
2946,Quinn,Thomas,quinn.thomas@example.com,47,122346.95,2022-02-12,Yes,Sales,1.6,Remote worker,UK,
2952,Judy,Anderson,,23,55263.61,2015-12-20,TRUE,Sales,2.7,  Needs improvement  ,Germany,
90025,Extra,Row,x@x.com,30,50000,2020-01-01,yes,IT,8.0,note,IT,+39-000,EXTRA_FIELD,ANOTHER
199,  Karl  ,Robinson,karl.robinson@example.com,55,112589.0,2021-12-07,false,Legal,7.0,,  ,
90013,Short,Row
1126,Ivan,Davis,ivan.davis@example.com,22,83438.35,2019-03-26,no,Sales,5.3,  Needs improvement  ,France,  
2240,Victor,Allen,,47,--,2015-09-27,false,IT,1.8,  ,Italy,N/A
2348,Luca,Robinson,luca.robinson@example.com,,148820.09,2019-05-20,1,Engineering,5.7,  Top talent  ,,N/A
2546,Victor,Harris,victor.harris@example.com,26,118951.64,2021-11-14,true,Finance,5.3,Remote worker,USA,  
1566,Xavier,Wright,xavier.wright@example.com,34,44660.29,2024-05-19,yes,Operations,4.4,,UK,N/A
59,  Sam  ,Wilson,sam.wilson@example.com,26,129578.14,2021-03-20,no,HR,8.3,,Spain,+39 399-3475548
1424,Tina,Thomas,tina.thomas@example.com,43,135218.92,2024-01-18,1,Engineering,8.3,n/a,Germany,
2969,Victor, Allen ,victor.allen@example.com,40,126915.38,2020-02-19,1,Engineering,,  Top talent  ,Spain,
2078,Rita,Jackson,rita.jackson@example.com,,35913.63,2021-02-15,true,IT,,  ,Spain,N/A
2718,Sam, Moore ,sam.moore@example.com,35,33960.12,2017-06-01,No,Finance,1.4,Remote worker,UK,  
2200,Sara, Jones ,sara.jones@example.com,38,62499.81,2018-04-01,false,Finance,9.2,  ,UK,
1249,Karl,Clark,karl.clark@example.com,45,140612.0,2022-06-04,TRUE,Sales,10.0,,France,+39 322-6034606
2541,  Dave  , Young ,dave.young@example.com,51,67805.45,2021-10-03,Yes,IT,6.3,Senior engineer,,  
125,Carol,Anderson,  carol@example.com ,32,97674.98,2021-05-10,Yes,Operations,4.5,Senior engineer,USA,+39 364-6802559
987,  Wendy  ,Lewis,wendy.lewis@example.com,29,61883.41,2019-04-26,false,Finance,1.5,  ,France,  
474,Ivan,Hall,ivan.hall@example.com,63,53115.29,2019-03-05,1,Sales,4.8,Senior engineer,Spain,+39 355-7357590
318,  Tina  , Scott ,tina.scott@example.com,61,56468.7,2024-01-09,no,Legal,4.0,Remote worker,Spain,N/A
457,Tina,Jones,tina.jones@example.com,44,134769.29,2024-01-16,false,Engineering,5.1,Remote worker,UK,N/A
2382,Uma,Hall,uma.hall@example.com,22,94231.95,2022-10-02,0,Legal,8.9,  Needs improvement  ,USA,+39 321-7162862
409,Bob,Miller,bob.miller@example.com,56,97569.79,2018-05-16,false,Legal,7.3,Senior engineer,Germany,N/A
342,Marco, Taylor ,marco.taylor@example.com,32,99798.54,2016-08-21,FALSE,IT,8.9,Senior engineer,Spain,N/A
589,Sara,Jones,sara.jones@example.com,56,94549.91,2017-03-10,true,IT,8.5,Good performer,Spain,  
2085,Mike,White,mike.white@example.com,,N/A,2021-02-23,1,IT,4.0,  Top talent  ,France,+39 316-4144035
,,,,,,,,,,,,
910,Paolo,Clark,paolo.clark@example.com,27,58225.29,2022-09-04,1,IT,9.1,  Needs improvement  ,USA,N/A
2213,Tina,Jones,tina.jones@example.com,62,129641.03,2018-07-13,0,HR,1.5,  Top talent  ,Italy,+39 316-9196900
